Year,Name,Worth,Age
2021,Farhad Moshiri,29.0,65
2021,Matt Moulding,29.0,49
2021,Alexander Nesis,29.0,58
2021,Benjamin Otto,29.0,-
2021,Alexander Ponomarenko,29.0,56
2021,Arkady Rotenberg,29.0,69
2021,Alexander Skorobogatko,29.0,53
2021,Urs Wietlisbach,29.0,59
2021,Eva Maria Bucher-Haefner,28.0,64
2021,Bergit Douglas,28.0,74
2021,Alan Howard,28.0,57
2021,Alicia Koplowitz,28.0,67
2021,Hans Melchers,28.0,82
2021,Philip Niarchos,28.0,67
2021,Alfred Oetker,28.0,54
2021,August Oetker,28.0,76
2021,Carl Ferdinand Oetker,28.0,48
2021,Christian Oetker,28.0,72
2021,Julia Oetker,28.0,42
2021,Richard Oetker,28.0,70
2021,Karin Schick,28.0,-
2021,Hilton Schlosberg,28.0,68
2021,Rosely Schweizer,28.0,80
2021,Konstantin StrUnited Kingdomov,28.0,62
2021,Stefan von Holtzbrinck,28.0,57
2021,Lars Wingefors,28.0,44
2021,Miriam Baumann-Blocher,27.0,46
2021,Georg Haub,27.0,59
2021,Victor Jacobsson,27.0,39
2021,Valentin Kipyatkov,27.0,44
2021,Sergio Mantegazza,27.0,93
2021,Franziska Wuerbser & Gabriella Meister,27.0,-
2021,John Armitage,26.0,61
2021,John Dorrance III,26.0,77
2021,Stein Erik Hagen,26.0,64
2021,Caroline Hagen Kjos,26.0,37
2021,Hortensia Herrero,26.0,70
2021,Stephen Lansdown,26.0,68
2021,Alexey Repik,26.0,41
2021,Yuri Shefler,26.0,53
2021,Helmut Sohmen,26.0,81
2021,Pieter van der Does,26.0,51
2021,Wim van der Leegte,26.0,73
2021,Markus Blocher,25.0,50
2021,Andrei Bokarev,25.0,54
2021,Mikhail Gutseriev,25.0,63
2021,Hans-Werner Hector,25.0,81
2021,Hans Langer,25.0,69
2021,Jos Neves,25.0,46
2021,Victor PinchUnited Kingdom,25.0,60
2021,Matthias Reinhart,25.0,61
2021,Torsten Toeller,25.0,55
2021,Peter Unger,25.0,76
2021,Eddie & Sol Zakay,25.0,-
2021,Michael Ashley,24.0,56
2021,Yvonne Bauer,24.0,44
2021,Alberto Bombassei,24.0,80
2021,Mark Coombs,24.0,60
2021,Luigi Cremonini & family,24.0,81
2021,Sebastian Glaser,24.0,-
2021,Philip & Cristina Green,24.0,69
2021,Robert Miller,24.0,87
2021,Vadim Moshkovich,24.0,54
2021,Erwin Franz Mueller,24.0,88
2021,Dmitry Pumpyansky,24.0,57
2021,Karin Sartorius-Herbst,24.0,-
2021,Renate Sick-Glaser,24.0,-
2021,Roman Trotsenko,24.0,50
2021,Bill and Jean Adderley & family,23.0,73
2021,Maria Del Pino,23.0,65
2021,Mario Germano Giuliani,23.0,49
2021,Alexander Mamut,23.0,61
2021,Daniel Mate,23.0,57
2021,Aristotelis Mistakidis,23.0,59
2021,Eugene Murtagh,23.0,78
2021,Karl-Johan Persson,23.0,46
2021,Tom Persson,23.0,36
2021,Karl Scheufele III & family,23.0,82
2021,Stephan Schmidheiny,23.0,73
2021,Charlotte Soderstrom,23.0,44
2021,Arkady Volozh,23.0,57
2021,Kostyantin Zhevago,23.0,47
2021,Thor Bjorgolfsson,22.0,54
2021,Nikolai Buinov,22.0,53
2021,Dermot Desmond,22.0,70
2021,Maria Franca Fissolo,22.0,86
2021,David McMurtry,22.0,80
2021,Alberto Siccardi & family,22.0,76
2021,Sebastian Siemiatkowski,22.0,39
2021,Peter Spuhler,22.0,61
2021,Anna Katharina Viessmann,22.0,-
2021,Gavril Yushvaev,22.0,63
2021,Michael Ashcroft,21.0,75
2021,Bernard Fraisse,21.0,64
2021,Philippe Ginestet & family,21.0,67
2021,Lutz Mario Helmig,21.0,74
2021,Ilkka Herlin,21.0,62
2021,Dominika Kulczyk,21.0,43
2021,Igor Makarov,21.0,59
2021,Katarina Martinson,21.0,39
2021,Erik Paulsson & family,21.0,79
2021,Florentino Perez,21.0,74
2021,Dieter Schnabel,21.0,75
2021,Christiane Schoeller,21.0,-
2021,Sandro Veronesi & family,21.0,61
2021,Isak Andic & family,20.0,67
2021,Pavel Baudis,20.0,60
2021,Anne Beaufour,20.0,57
2021,Henri Beaufour,20.0,55
2021,Sol Daurella,20.0,55
2021,John de Mol,20.0,66
2021,John Elkann,20.0,45
2021,Walter Frey,20.0,77
2021,Dennis Gillings,20.0,76
2021,Ilona Herlin,20.0,56
2021,Sergei Kolesnikov,20.0,49
2021,Peter Leibinger,20.0,54
2021,Regine Leibinger,20.0,58
2021,Nicola Leibinger-Kammueller,20.0,61
2021,Robert Miller,20.0,75
2021,David Nahmad,20.0,73
2021,Alberto Prada,20.0,67
2021,Marina Prada,20.0,75
2021,Igor Rybakov,20.0,48
2021,Mikhail Shelkov,20.0,52
2021,Sylvia Stroeher,20.0,65
2021,Alexander Svetakov,20.0,53
2021,Alain Taravella,20.0,73
2021,Georg von Opel,20.0,54
2021,Horst Wortmann,20.0,79
2021,Andrey Andreev,19.0,47
2021,Andrey Blokh,19.0,57
2021,Josef Boquoi & family,19.0,87
2021,Nicola Bulgari,19.0,80
2021,Beda Diethelm,19.0,80
2021,Mark Dixon,19.0,61
2021,Francois Feuillet,19.0,72
2021,Kurt Krieger,19.0,73
2021,Louise Lindh,19.0,41
2021,Willy Michel,19.0,74
2021,Stefan Olsson,19.0,72
2021,Olivier Pomel,19.0,44
2021,Christopher Rokos,19.0,50
2021,Sergio Stevanato,19.0,78
2021,Joachim Ante,18.0,38
2021,Roman Avdeev,18.0,53
2021,John Bloor,18.0,77
2021,Vladimir Bogdanov,18.0,69
2021,Kommer Damen,18.0,77
2021,D. Leopoldo Del Pino,18.0,58
2021,Reinold Geiger,18.0,73
2021,Rolf Gerling,18.0,66
2021,Ali Ghodsi,18.0,42
2021,Dmitry Kamenshchik,18.0,52
2021,Ihor Kolomoyskyy,18.0,58
2021,Wolfgang Leitner,18.0,68
2021,Juan Lopez-Belmonte Lopez & family,18.0,-
2021,Romano Minozzi,18.0,86
2021,Sergei Studennikov,18.0,54
2021,Torbjorn Tornqvist,18.0,67
2021,Martin Viessmann,18.0,67
2021,Vasily Anisimov,17.0,69
2021,Sabrina Benetton,17.0,47
2021,Alex Birkenstock,17.0,52
2021,Christian Birkenstock,17.0,48
2021,Henadiy Boholyubov,17.0,59
2021,Saket Burman,17.0,44
2021,Giuliana Caprotti,17.0,80
2021,Marina Caprotti,17.0,43
2021,Ivan Chrenko,17.0,53
2021,Brunello Cucinelli & family,17.0,67
2021,Bernd Freier,17.0,64
2021,Giammaria Giuliani,17.0,43
2021,Said Gutseriev,17.0,32
2021,Christoph Henkel,17.0,63
2021,Sergei Katsiev,17.0,63
2021,Yves-Loic Martin,17.0,55
2021,Markus Persson,17.0,41
2021,Megdet Rahimkulov & family,17.0,75
2021,Fernando Roig,17.0,73
2021,Ivan Savvidis,17.0,62
2021,Ion Tiriac,17.0,81
2021,Robert Toennies,17.0,42
2021,Pavel Tykac,17.0,56
2021,Lesley Bamberger,16.0,55
2021,Bernhard Braun-Luedicke,16.0,44
2021,Eva Maria Braun-Luedicke,16.0,34
2021,Friederike Braun-Luedicke,16.0,37
2021,Jean-Pierre Cayard,16.0,78
2021,Norbert Dentressangle,16.0,66
2021,Domenico Dolce,16.0,62
2021,Lisa Draexlmaier,16.0,30
2021,Miguel Fluxa Rossello,16.0,82
2021,Stefano Gabbana,16.0,58
2021,Geeta Gupta-Fisker,16.0,46
2021,Heikki Herlin,16.0,34
2021,Alexander Klyachin,16.0,53
2021,Sebastian Kulczyk,16.0,40
2021,Manuel Lao Hernandez,16.0,76
2021,Jenny Lindn Urnes,16.0,50
2021,David Mindus,16.0,49
2021,Massimo Moratti,16.0,75
2021,Mario Moretti Polegato & family,16.0,68
2021,Tomas Olivo Lopez,16.0,47
2021,Petro Poroshenko,16.0,55
2021,Francisco Jose Riberas Mera,16.0,56
2021,Juan Maria Riberas Mera,16.0,52
2021,Leonid Simanovsky,16.0,71
2021,Clemens Toennies,16.0,64
2021,Ian Wood & family,16.0,78
2021,Antti Aarnio-Wihuri,15.0,81
2021,Ulrike Baro,15.0,-
2021,Alex Beard,15.0,53
2021,Barbara Benetton,15.0,51
2021,Paolo Bulgari,15.0,83
2021,Alberto Cortina,15.0,75
2021,Gary Fegel,15.0,47
2021,Esther Grether,15.0,85
2021,Torstein Hagen,15.0,78
2021,Pyotr Kondrashev,15.0,71
2021,Heikki Kyostila,15.0,75
2021,Anthony Langley,15.0,66
2021,Christian Latouche,15.0,80
2021,Vladimir Litvinenko,15.0,65
2021,Lorinc Meszaros,15.0,55
2021,Ezra Nahmad,15.0,75
2021,Alberto Palatchi,15.0,71
2021,Helena Revoredo,15.0,74
2021,Steven Schuurman,15.0,45
2021,Luc Tack,15.0,59
2021,Farkhad Akhmedov,14.0,65
2021,Alberto Alcocer,14.0,78
2021,Alexandra Andresen,14.0,24
2021,Katharina Andresen,14.0,25
2021,Anna Maria Braun,14.0,42
2021,Johanna Braun,14.0,41
2021,Karl Friedrich Braun,14.0,38
2021,Jean-Paul Clozel,14.0,66
2021,Jitse Groen,14.0,42
2021,Christian Herz,14.0,-
2021,Michaela Herz,14.0,-
2021,Francis Holder,14.0,80
2021,Johan Johannson,14.0,54
2021,Christine Knauf,14.0,-
2021,Karl Knauf,14.0,-
2021,Andrei Kosogov,14.0,60
2021,Anatoly Lomakin,14.0,68
2021,Antonio Marcegaglia,14.0,57
2021,Emma Marcegaglia,14.0,55
2021,Vadim Novinsky,14.0,57
2021,Andreas Pohl,14.0,56
2021,Reinfried Pohl Jr,14.0,61
2021,Oliver Samwer,14.0,47
2021,Airat Shaimiev,14.0,59
2021,Michael Spencer,14.0,65
2021,Vardis Vardinoyannis & family,14.0,88
2021,Werner O. Weber,14.0,82
2021,Nerio Alessandri,13.0,59
2021,Mika Anttonen,13.0,54
2021,Elena Baturina,13.0,58
2021,Oleg Boyko,13.0,56
2021,Ludwig Theodor Braun,13.0,31
2021,Rafal Brzoska,13.0,43
2021,Eduard ChUnited Kingdomhlebov,13.0,57
2021,Richard Desmond,13.0,69
2021,Conni Jonsson,13.0,60
2021,Zbigniew Juroszek & family,13.0,58
2021,Andr Kasprzak,13.0,34
2021,Anna Kasprzak,13.0,31
2021,Peter Kelly,13.0,63
2021,Igor Kudryashkin,13.0,59
2021,Bernard Lewis & family,13.0,95
2021,Ulrike Meister,13.0,54
2021,Lidiya Mikhailova & family,13.0,63
2021,Martin Moller Nielsen,13.0,56
2021,Antonio Percassi,13.0,67
2021,Stefan Pierer,13.0,64
2021,Lily Safra,13.0,83
2021,Thomas Sandell,13.0,60
2021,Ilya Scherbovich,13.0,46
2021,Anatoly Sedykh,13.0,56
2021,Radik Shaimiev,13.0,56
2021,Jasminder Singh & family,13.0,70
2021,Petter Stordalen & family,13.0,58
2021,Dirk Stroeer,13.0,52
2021,Joop van den Ende,13.0,79
2021,Aras Agalarov,12.0,65
2021,Christian Bertermann,12.0,37
2021,Edouard Carmignac,12.0,73
2021,Sandor Csanyi,12.0,68
2021,Diego Della Valle,12.0,67
2021,Mathias Doepfner,12.0,58
2021,Marek Dospiva,12.0,51
2021,Wolfgang Egger,12.0,55
2021,Gabriel Escarrer,12.0,86
2021,Clement Fayat & family,12.0,89
2021,Gleb Fetisov,12.0,54
2021,Benedicte Find,12.0,-
2021,Stelios Haji-Ioannou,12.0,54
2021,Jaroslav Hascak,12.0,51
2021,Jonas Kamprad,12.0,55
2021,Mathias Kamprad,12.0,51
2021,Peter Kamprad,12.0,57
2021,Eugene Kaspersky,12.0,55
2021,Hakan Koc,12.0,36
2021,Andrei Komarov,12.0,54
2021,Alexander Lutsenko & family,12.0,59
2021,Andrei Molchanov,12.0,49
2021,Ulrich Mommert & family,12.0,80
2021,Udo Mueller,12.0,59
2021,Simon Nixon,12.0,53
2021,Andrei Rappoport,12.0,57
2021,Boris Rotenberg,12.0,64
2021,Alexander Samwer,12.0,46
2021,Marc Samwer,12.0,50
2021,Albert Shigaboutdinov,12.0,68
2021,Ronald Slabke,12.0,-
2021,Nik Storonsky,12.0,36
2021,Sergei Sudarikov,12.0,49
2021,Rustem Sulteev,12.0,67
2021,Thomas von Koch,12.0,55
2021,Thomas Bruch,11.0,70
2021,Charles Dunstone,11.0,57
2021,Antonio Gallardo Ballart,11.0,85
2021,Jorge Gallardo Ballart,11.0,79
2021,Simona Giorgetta,11.0,43
2021,Gaston Glock & family,11.0,92
2021,Polys Haji-Ioannou,11.0,61
2021,Mohammed Ibrahim,11.0,74
2021,Hedda im Brahm-Droege,11.0,66
2021,Alexander Knauf,11.0,46
2021,Martin Knauf,11.0,-
2021,Robert Knauf,11.0,-
2021,Gennady Kozovoy,11.0,69
2021,Eduard Kucera,11.0,68
2021,Manfredi Lefebvre d'Ovidio,11.0,67
2021,Carsten Maschmeyer,11.0,61
2021,Madeleine Olsson Ericksson,11.0,76
2021,Mats Paulsson & family,11.0,76
2021,Enrico Preziosi,11.0,73
2021,Jan Van Geet,11.0,49
2021,Igor Yusufov,11.0,64
2021,Boris Zingarevich,11.0,61
2021,Albert Avdolyan,10.0,50
2021,Carmen Daurella Aguilera,10.0,-
2021,Jose Elias,10.0,44
2021,Horst-Otto Gerberding,10.0,68
2021,Clelia Haji-Ioannou,10.0,50
2021,David Harding,10.0,59
2021,David Helgason,10.0,43
2021,Lev Kvetnoi,10.0,55
2021,Vladimir Leschikov,10.0,64
2021,Jose Llado Fernandez-Urrutia,10.0,87
2021,Kenneth Lo,10.0,82
2021,Sergei Makhlai,10.0,52
2021,Vitaly Orlov,10.0,56
2021,Zakhar Smushkin,10.0,59
2021,Marco Squinzi,10.0,49
2021,Veronica Squinzi,10.0,49
2021,Ruben Vardanyan,10.0,52
2021,Vadim Yakunin,10.0,58
2022,Bernard Arnault & family,1580.0,73
2022,Francoise Bettencourt Meyers & family,748.0,68
2022,Amancio Ortega,596.0,86
2022,Dieter Schwarz,471.0,82
2022,Rodolphe Saad & family,414.0,52
2022,Franois Pinault & family,404.0,85
2022,Klaus-Michael Kuehne,373.0,84
2022,Beate Heister & Karl Albrecht Jr. & family,368.0,-
2022,Giovanni Ferrero,362.0,57
2022,Alain Wertheimer,312.0,73
2022,Gerard Wertheimer,312.0,71
2022,Dietrich Mateschitz,274.0,77
2022,Leonardo Del Vecchio & family,273.0,86
2022,Susanne Klatten,243.0,59
2022,Emmanuel Besnier,235.0,51
2022,Guillaume Pousaz,230.0,40
2022,Stefan Quandt,207.0,55
2022,Reinhold Wuerth & family,190.0,86
2022,Theo Albrecht Jr & family,187.0,71
2022,Vladimir Lisin,184.0,65
2022,Stefan Persson,176.0,74
2022,Vladimir Potanin,173.0,61
2022,Gianluigi & Rafaela Aponte,168.0,81
2022,Renata Kellnerova & family,166.0,54
2022,James Ratcliffe,163.0,69
2022,Charlene de Carvalho-Heineken & family,152.0,67
2022,Michael Platt,152.0,54
2022,Pavel Durov,151.0,37
2022,Pallonji Mistry,150.0,92
2022,Leonid Mikhelson,140.0,66
2022,Anders Holch Povlsen,136.0,49
2022,Alexey Mordashov,132.0,56
2022,Hinduja brothers,127.0,-
2022,Andreas Struengmann & family,119.0,72
2022,Thomas Struengmann & family,119.0,72
2022,John Fredriksen,119.0,77
2022,Mikhail Lomtadze,118.0,57
2022,Alisher Usmanov,115.0,68
2022,Gennady Timchenko,113.0,69
2022,Andrey Melnichenko,111.0,50
2022,Alexander Otto,109.0,54
2022,Vagit Alekperov,105.0,71
2022,Melker Schorling & family,104.0,74
2022,Mikhail Prokhorov,103.0,56
2022,Stefano Pessina,103.0,80
2022,Andreas von Bechtolsheim & family,99.0,66
2022,Finn Rausing,98.0,67
2022,Jorn Rausing,98.0,62
2022,Kirsten Rausing,98.0,69
2022,John Collison,95.0,31
2022,Patrick Collison,95.0,33
2022,James Dyson,92.0,74
2022,Ivan Glasenberg,91.0,65
2022,Eric Wittouck,90.0,75
2022,Friedhelm Loh,89.0,75
2022,Ian & Richard Livingstone,89.0,-
2022,Michael Otto,89.0,78
2022,Xavier Niel,89.0,54
2022,Ernesto Bertarelli,85.0,56
2022,Laurent Dassault,84.0,68
2022,Thierry Dassault,84.0,65
2022,Marie-Hlne Habert-Dassault,84.0,57
2022,Francine von Finck & family,84.0,-
2022,Carl Bennet,83.0,70
2022,Kjeld Kirk Kristiansen,82.0,74
2022,Sofie Kirk Kristiansen,82.0,46
2022,Thomas Kirk Kristiansen,82.0,43
2022,Agnete Kirk Thinggaard,82.0,38
2022,Gustaf Douglas,82.0,84
2022,Jean-Michel Besnier,82.0,54
2022,Marie Besnier Beauvalot,82.0,41
2022,Georg Schaeffler,81.0,57
2022,Dmitry BUnited Kingdomhman,81.0,36
2022,Igor BUnited Kingdomhman,81.0,40
2022,Hasso Plattner & family,79.0,78
2022,Georg Stumpf,79.0,49
2022,Christopher Hohn,79.0,55
2022,German Khan,78.0,60
2022,Giorgio Armani,78.0,87
2022,Frederik Paulsen,77.0,71
2022,Karel Komarek,77.0,53
2022,Rahel Blocher,76.0,46
2022,Magdalena Martullo-Blocher,76.0,53
2022,Vincent Bollor & family,75.0,70
2022,Vicky Safra,74.0,69
2022,Niels Peter Louis-Hansen,72.0,74
2022,Antonia Ax:son Johnson & family,72.0,78
2022,Silvio Berlusconi & family,71.0,85
2022,Nik Storonsky,71.0,37
2022,David Reuben,70.0,83
2022,Simon Reuben,70.0,80
2022,Carrie Perrodo & family,70.0,71
2022,Roman Abramovich,69.0,55
2022,Horst Julius Pudwill,69.0,77
2022,Alain Merieux & family,67.0,84
2022,Patrick Drahi,66.0,58
2022,Viktor Rashnikov,66.0,73
2022,Dmitry Rybolovlev,66.0,55
2022,Andreas Halvorsen,66.0,60
2022,Nicolas Puech,66.0,79
2022,John Grayken,65.0,65
2022,Axel Oberwelland & siblings,65.0,55
2022,Juergen Blickle,64.0,75
2022,Michal Solowow,62.0,59
2022,Alexei Kuzmichev,60.0,59
2022,Fredrik Lundberg,60.0,70
2022,Ivar Tollefsen,60.0,60
2022,Sandra Ortega Mera,58.0,53
2022,Ludwig Merckle,58.0,57
2022,Aloys Wobben,58.0,70
2022,Radovan Vitek,58.0,50
2022,Wolfgang Reimann,58.0,69
2022,Matthias Reimann-Andersen,58.0,57
2022,Stefan Reimann-Andersen,58.0,58
2022,Renate Reimann-Haas,58.0,70
2022,Anthony Bamford & family,57.0,76
2022,Odd Reitan & family,57.0,70
2022,Frits Goldschmeding,57.0,88
2022,Clive Calder,57.0,75
2022,Rainer Blickle,57.0,74
2022,Erich Wesjohann & family,56.0,76
2022,Thomas Straumann,56.0,58
2022,Viktor Vekselberg,55.0,64
2022,Alexander Abramov,55.0,63
2022,John Reece,55.0,65
2022,Massimiliana Landini Aleotti & family,54.0,79
2022,Andrew Currie,54.0,66
2022,Rene Benko,54.0,45
2022,Kjell Inge Rokke,54.0,63
2022,Joe Lewis,54.0,85
2022,Daniel Kretinsky,54.0,46
2022,Dietmar Hopp & family,53.0,81
2022,Denise Coates,53.0,54
2022,Rudolf Maag,53.0,76
2022,Ugur Sahin,53.0,56
2022,Peter Grogg,53.0,80
2022,Wolfgang Marguerre & family,52.0,80
2022,Michael Pieper,51.0,76
2022,Leonid Fedun,50.0,66
2022,Johann Graf,50.0,75
2022,Hansjoerg Wyss,50.0,87
2022,Maximilian Viessmann,50.0,-
2022,Alexandra Schoerghuber & family,49.0,63
2022,Thomas Schmidheiny,49.0,76
2022,Erik Selin,49.0,54
2022,Andrei Guriev & family,48.0,62
2022,Theo Mueller,48.0,82
2022,Dona Bertarelli,48.0,54
2022,Andrei Skoch & family,47.0,56
2022,Guenther Fielmann & family,47.0,82
2022,Richard Branson,47.0,71
2022,Maria Fernanda Amorim & family,47.0,87
2022,Martin Haefner,47.0,68
2022,Leonid Boguslavsky,47.0,70
2022,Viatcheslav Kantor,46.0,68
2022,Stphane Bancel,46.0,49
2022,Gustav Magnar Witzoe,45.0,28
2022,Michael Ashley,45.0,57
2022,Suleiman Kerimov & family,44.0,56
2022,Giuseppe De'Longhi & family,44.0,82
2022,Andrej Babis,44.0,67
2022,Christian Haub,44.0,57
2022,Antti Herlin,43.0,65
2022,Pyotr Aven,43.0,67
2022,Walter P.J. Droege,43.0,69
2022,Rinat Akhmetov,42.0,55
2022,Bernard Broermann,42.0,78
2022,Martin & Olivier Bouygues,42.0,-
2022,Yakir Gabay,42.0,55
2022,Traudl Engelhorn & family,42.0,95
2022,Bertil Hult,42.0,81
2022,Piero Ferrari,42.0,76
2022,Peter Spuhler,42.0,62
2022,Augusto & Giorgio Perfetti,41.0,-
2022,Rafael Del Pino,41.0,63
2022,Shaul Shani,41.0,67
2022,Sergey Dmitriev,41.0,56
2022,Michael Herz,40.0,78
2022,Wolfgang Herz,40.0,71
2022,Marc Ladreit de Lacharriere,40.0,81
2022,Patrizio Bertelli,40.0,76
2022,Miuccia Prada,40.0,72
2022,Juan Roig,40.0,72
2022,Georg Nemetschek & family,40.0,88
2022,Udo & Harald Tschira,40.0,-
2022,Gilles Martin,40.0,58
2022,Paul Gauselmann & family,40.0,87
2022,Jerzy Starak,40.0,74
2022,Victor Jacobsson,40.0,40
2022,Paolo & Gianfelice Mario Rocca,39.0,-
2022,Hubert Burda,39.0,82
2022,Francesco Gaetano Caltagirone,39.0,79
2022,Maja Oeri,39.0,67
2022,Helmut Sohmen,39.0,82
2022,Michel Leclercq & family,38.0,82
2022,Paul-Heinz Wesjohann & family,38.0,78
2022,Denis O'Brien,38.0,63
2022,Luca Garavoglia,38.0,53
2022,Katharina Otto-Bernstein,38.0,58
2022,Margarita Louis-Dreyfus & family,38.0,59
2022,Sergio Stevanato & family,38.0,79
2022,Susan Carol Holland,38.0,65
2022,Gustavo Denegri,37.0,85
2022,Friedrich Knapp,37.0,70
2022,Charles Edelstenne,37.0,84
2022,Iskander Makhmudov,36.0,58
2022,Julia Thiele-Schuerhoff,36.0,50
2022,Martin Ebner,36.0,76
2022,Aristotelis Mistakidis,36.0,60
2022,Daniel Mate,36.0,58
2022,Miguel Fluxa Rossello,36.0,83
2022,Danielle Bellon & family,36.0,82
2022,Maren Otto,35.0,-
2022,Renzo Rosso & family,35.0,66
2022,Hans Peter Wild,35.0,80
2022,Friede Springer,35.0,79
2022,Carl Douglas,35.0,60
2022,Eric Douglas,35.0,53
2022,Laurence Graff & family,34.0,83
2022,Mohed Altrad,34.0,74
2022,Pavel Tykac,34.0,57
2022,Ralph Dommermuth,33.0,58
2022,Tomasz Biernacki,33.0,49
2022,Alfred Oetker,33.0,55
2022,Carl Ferdinand Oetker,33.0,49
2022,Julia Oetker,33.0,43
2022,Stefan von Holtzbrinck,33.0,58
2022,Sergei Galitsky,32.0,54
2022,Alan Howard,32.0,58
2022,Sebastian Siemiatkowski,32.0,40
2022,Giuseppe Crippa & family,32.0,86
2022,Sergei Popov,31.0,50
2022,Peter Hargreaves,31.0,75
2022,Alessandra Garavoglia,31.0,62
2022,Klaus-Peter Schulenberg,31.0,70
2022,Otto Happel,31.0,74
2022,John Caudwell,31.0,69
2022,Philippe Foriel-Destezet,31.0,86
2022,Walter Frey,31.0,78
2022,Michael Tojner,30.0,56
2022,Remo Ruffini,30.0,60
2022,Bernard Ecclestone & family,30.0,91
2022,Heidi Horten,30.0,81
2022,Gudrun Heine,30.0,67
2022,Sybill Storz,30.0,84
2022,Eva Maria Bucher-Haefner,30.0,65
2022,Markus Blocher,30.0,51
2022,Daniel Dines,29.0,50
2022,Martin Lorentzon,29.0,53
2022,Arnout Schuijff,29.0,54
2022,Zygmunt Solorz-Zak,29.0,65
2022,Wilhelm Beier & family,29.0,65
2022,Benjamin Otto,29.0,-
2022,Juan Abello,29.0,80
2022,Valentin Kipyatkov,29.0,45
2022,Miriam Baumann-Blocher,29.0,47
2022,John Armitage,29.0,62
2022,Olivier Pomel,29.0,45
2022,Otto Philipp Braun,28.0,44
2022,Tom Morris,28.0,67
2022,Marcel Erni,28.0,57
2022,Alfred Gantner,28.0,54
2022,Urs Wietlisbach,28.0,60
2022,Maritsa Lazari & family,28.0,77
2022,Philip Niarchos,28.0,68
2022,Hans Melchers,28.0,83
2022,Sergio Mantegazza,28.0,94
2022,Eugene Murtagh,28.0,79
2022,Anna Katharina Viessmann,28.0,-
2022,Beda Diethelm,28.0,81
2022,Isabella Sergnoli,28.0,76
2022,Dan Olsson,27.0,75
2022,Giuliana Benetton,27.0,84
2022,Luciano Benetton,27.0,86
2022,Alicia Koplowitz,27.0,68
2022,John Dorrance III,27.0,78
2022,Yvonne Bauer,27.0,45
2022,Pavel Baudis,27.0,61
2022,Igor Kesaev,26.0,55
2022,Hans Georg Naeder,26.0,60
2022,Farhad Moshiri,26.0,66
2022,Matthias Reinhart,26.0,62
2022,Anne Beaufour,26.0,58
2022,Henri Beaufour,26.0,56
2022,Isak Andic & family,26.0,68
2022,Federico De Nora,26.0,54
2022,Stephen Lansdown,25.0,69
2022,Stein Erik Hagen,25.0,65
2022,Karin Sartorius-Herbst,25.0,-
2022,Maria Del Pino,25.0,66
2022,Thor Bjorgolfsson,25.0,55
2022,Christiane Schoeller,25.0,-
2022,Willy Michel,25.0,75
2022,Ulrike Baro,25.0,-
2022,Nadia Thiele,25.0,46
2022,Daniel Ek,24.0,39
2022,Kevin David Lehmann,24.0,19
2022,Lottie Tham & family,24.0,72
2022,John Coates,24.0,52
2022,Hilton Schlosberg,24.0,69
2022,Caroline Hagen Kjos,24.0,38
2022,Hans Langer,24.0,70
2022,Peter Unger,24.0,77
2022,Alberto Siccardi & family,24.0,77
2022,Bernard Fraisse & family,24.0,65
2022,Christoph Zeller,23.0,64
2022,Dirk Rossmann & family,23.0,75
2022,Alexander Frolov,23.0,57
2022,Louis Le Duff,23.0,75
2022,Karin Schick,23.0,-
2022,Hans-Werner Hector,23.0,82
2022,Erwin Franz Mueller,23.0,89
2022,Philip & Cristina Green,23.0,70
2022,Mario Germano Giuliani,23.0,50
2022,Stephan Schmidheiny,23.0,74
2022,Erik Paulsson & family,23.0,80
2022,Kommer Damen,23.0,78
2022,Alex Beard,23.0,54
2022,Georg Haub,22.0,60
2022,Pieter van der Does,22.0,52
2022,Hortensia Herrero,22.0,71
2022,Torsten Toeller,22.0,55
2022,Michael Ashcroft,22.0,76
2022,Alexander Svetakov,22.0,54
2022,Christian Latouche,22.0,81
2022,Tatyana BakalchUnited Kingdom,21.0,46
2022,Alberto Bombassei,21.0,81
2022,Alexander Mamut,21.0,62
2022,Bill and Jean Adderley & family,21.0,74
2022,Dermot Desmond,21.0,71
2022,Igor Makarov,21.0,60
2022,John Elkann,21.0,46
2022,Dennis Gillings,21.0,77
2022,David Mindus,21.0,50
2022,Maria-Elisabeth Schaeffler-Thumann,20.0,80
2022,Alexander Skorobogatko,20.0,54
2022,Robert Miller,20.0,88
2022,Maria Franca Fissolo,20.0,87
2022,Florentino Perez,20.0,75
2022,Sylvia Stroeher,20.0,66
2022,David Nahmad,20.0,74
2022,Andrey Andreev,20.0,48
2022,Brunello Cucinelli & family,20.0,68
2022,Georgi Domuschiev,20.0,49
2022,Kiril Domuschiev,20.0,52
2022,Egor Kulkov,20.0,50
2022,Andrei Kozitsyn,19.0,61
2022,Alexander Nesis,19.0,59
2022,Alexander Ponomarenko,19.0,57
2022,Victor PinchUnited Kingdom,19.0,61
2022,Katarina Martinson,19.0,40
2022,Alain Taravella,19.0,74
2022,Georg von Opel,19.0,55
2022,Francois Feuillet & family,19.0,73
2022,Nicola Bulgari,19.0,81
2022,Reinold Geiger,19.0,74
2022,Martin Viessmann,19.0,68
2022,Romano Minozzi,19.0,87
2022,D. Leopoldo Del Pino,19.0,59
2022,John Bloor,19.0,78
2022,Igor Altushkin,18.0,51
2022,Mark Coombs,18.0,61
